 Error =  0.249785400002704     
 Eigenvalues = 
 (-0.588263256851417,-2.392940215896454E-005)
 (-0.613047999303174,5.727350693318601E-007)
 (-0.627569772534839,4.158744074111783E-009)
 (-0.808485685220261,5.918805268129956E-013)
 (-0.930507303761443,3.288735825057486E-011)
 (0.636610416846911,-1.356106519231931E-002)
 (0.637174173209236,1.217993385550691E-002)
 (0.648517195874713,-4.083996240813088E-004)
 (0.664826152003298,7.761312833790868E-007)
 (0.701523467980966,2.845204468181275E-005)
 (0.901387159358786,-2.593173153621222E-012)
 (0.947734761478184,1.766424350640264E-006)
 (0.980161186028151,1.350909641425354E-007)
 (0.963941951245512,-4.250261232270164E-006)
 (0.969259843965451,2.224748574511619E-006)
