 Error =  0.434308505909341     
 Eigenvalues = 
 (-0.607229249399176,4.212475415170652E-003)
 (-0.627736918937767,-4.788608683045811E-006)
 (-0.607056435026236,-4.245649999535053E-003)
 (-0.808485683548490,-7.044851401281776E-012)
 (-0.930507972549156,-1.196040103659916E-008)
 (-1.56059033240674,-3.939716392673973E-002)
 (0.657838398073005,-6.370663649836275E-003)
 (0.657766523361991,6.327509325100440E-003)
 (0.666132028662525,6.900908260879441E-006)
 (0.700418537270139,1.808095559977502E-006)
 (0.901387158561782,3.689113478446326E-011)
 (0.947214349237420,-9.513797383178311E-007)
 (0.979616226382852,3.520613954220964E-006)
 (0.962886812990388,-2.899161137536470E-006)
 (0.970380073456830,2.547834811223419E-007)
