 Error =  0.131653049265606     
 Eigenvalues = 
 (-0.597416092059921,-6.984943088050470E-005)
 (-0.627610038009767,-1.990153365759684E-006)
 (-0.611778681805547,2.745865555301730E-005)
 (-0.808485684698327,-6.337763192716914E-013)
 (-0.930507718271074,-3.996583648361691E-010)
 (6.49066165459890,-1.07325565605000)
 (0.702220658137117,1.094604219515226E-005)
 (0.651364361116523,-8.853782636247760E-003)
 (0.651331454809390,8.842237186663231E-003)
 (0.665013144989917,3.231398580275765E-006)
 (0.901387159315702,-1.252933035925269E-011)
 (0.947519196100797,3.207169067289689E-006)
 (0.979667391640300,1.757322400060782E-006)
 (0.962856447762285,-1.129271665304198E-005)
 (0.970291275057398,5.124361427568716E-006)
