 Error =   1.79958623565969     
 Eigenvalues = 
 (-0.295892948390246,-2.129111517209188E-004)
 (-0.834636179623725,5.049625186036735E-002)
 (-0.769372907573580,-5.828140522068369E-002)
 (-0.592001169206453,3.016951738185677E-004)
 (-0.336840758654211,2.544127368334974E-002)
 (-0.337632703281609,-2.462639574507610E-002)
 (-0.449926674203388,-8.470111804537298E-002)
 (-0.447876871863273,7.997433636240060E-002)
 (-0.484244414760744,-2.808690800928424E-009)
 (-0.372961734225251,-3.270036447080970E-005)
 (-0.448020064317944,-5.179618357310737E-003)
 (-0.403669707537846,1.292412859114898E-004)
 (-0.404825798560588,-1.143626876205634E-003)
 (-0.406202023040065,-6.911000459072299E-005)
 (-0.409880638359172,3.624915064366281E-007)
