 Error =   1.20609422378273     
 Eigenvalues = 
 (-0.643963733209064,-0.119679674134068)
 (-0.651070989044502,0.112524049742187)
 (-0.631644881291745,2.195227744227384E-004)
 (-0.670180268721584,-3.926265071047019E-002)
 (-0.672011657421269,3.875897109144818E-002)
 (-0.929785983453980,3.221508197373936E-004)
 (-0.808473254458955,3.561034866239292E-006)
 (7.03668099826592,-0.980246236767381)
 (0.668503187196003,1.588647468446073E-002)
 (0.681985615389892,-2.023782016936498E-002)
 (0.984646536797845,-7.227045367781213E-004)
 (0.901654222968590,3.606976159647919E-004)
 (0.903461861465334,-3.088441261081349E-003)
 (0.949477555006553,1.005497132008475E-003)
 (0.936406525463268,3.842359180605911E-003)
