 Error =  0.193572460739913     
 Eigenvalues = 
 (-0.586990997259539,-1.550365658837509E-005)
 (-0.613070598994431,-1.659519020910703E-007)
 (-0.627569664358279,2.926479924329472E-008)
 (-0.808485685243866,4.535479678483474E-013)
 (-0.930507275517086,1.199175970045709E-011)
 (0.618860239041326,-5.710067967374835E-004)
 (0.637278719740164,3.229817947491133E-004)
 (0.641362652515121,-1.437513523372670E-004)
 (0.664834551778078,2.796577516439331E-008)
 (0.702075940747317,2.143041856981483E-006)
 (0.901387159348418,-6.574247480898639E-012)
 (0.947830081125228,6.203411046296928E-007)
 (0.980317357642872,6.983130788481435E-008)
 (0.963931679672307,-1.231881274110249E-006)
 (0.969188564435364,5.266366112348020E-007)
