 Error =  0.163134014359139     
 Eigenvalues = 
 (-0.875231751029521,0.433013391274410)
 (-0.638321742098335,-9.684142031218115E-002)
 (-0.635534921288206,0.102105580727164)
 (-0.664688966759952,-2.819030255622436E-002)
 (-0.662325951151263,2.822012031927241E-002)
 (-0.931298024892958,-4.934830465111160E-005)
 (-0.808470833711775,-3.899494786629384E-006)
 (0.679544224793421,-4.007466060987929E-003)
 (0.767711946749361,-1.822559407734069E-003)
 (0.814850757462699,-1.247960874788682E-002)
 (1.00554073338179,1.157562254842234E-005)
 (0.905691126566218,3.179243127275772E-002)
 (0.908141217859444,-2.738741314780973E-002)
 (0.901411962841744,-5.606518120208355E-006)
 (0.961321852714398,-2.494622536035822E-004)
