 Error =  0.556446033060733     
 Eigenvalues = 
 (-0.586936406590199,-1.178303325007582E-005)
 (-0.930507275504773,3.417069907522467E-012)
 (-0.808485685234763,3.258715473633458E-014)
 (-0.627569487315526,-2.857825898596882E-008)
 (-0.613073898166415,5.397354037958387E-007)
 (0.619586111727634,-2.429927436615413E-004)
 (0.636888710057701,1.289303053124792E-004)
 (0.641517754528803,-5.400040270331821E-005)
 (0.664834519522530,-8.129271323486799E-010)
 (0.702073878281722,8.444795986923799E-007)
 (0.901387159365228,-1.074068408096109E-011)
 (0.947829490942958,1.364250410098333E-007)
 (0.980317271732309,5.866627158114233E-009)
 (0.963932859270918,-3.116272412444245E-007)
 (0.969188051246971,1.682153514182466E-007)
