 Error =  0.556495182809766     
 Eigenvalues = 
 (-0.588191112696067,-1.627845563931924E-005)
 (-0.930507303746654,4.155139982008253E-012)
 (-0.808485685226738,-4.773157388000178E-012)
 (-0.627569347937689,-6.261951554249496E-008)
 (-0.613054621711577,1.073396451063019E-006)
 (0.637626999431222,-1.339788823875885E-002)
 (0.637778036750236,1.287161843863869E-002)
 (0.648997374567427,-1.759461569756372E-004)
 (0.664825152464006,4.575752649121742E-007)
 (0.701492971821947,1.168176002327570E-005)
 (0.901387159335620,-2.329310995267379E-011)
 (0.947732644132671,5.472597513922320E-007)
 (0.980160903185986,6.625872879302557E-009)
 (0.963946706005950,-1.412910918464442E-006)
 (0.969257504699041,8.255057609727952E-007)
